step;type;amount;nameOrig;nameDest;isFraud
2937759666;TRANSFER;4000.0;6034;22b84292f0ebce65ad0808342615a03b;0
2934079753;TRANSFER;5000.0;9218;0afb567220cdc0a2aa1a11662c259256;0
452966691;TRANSFER;10000.0;19;c4ea468194fa3162a9e67d10a761d7bb;0
2938167961;TRANSFER;2000.0;126;70013924a3d35b1a300fb4cf4b114013;0
498811236;TRANSFER;140000.0;242;5b8673bac61c2f1050867aeed437a5bf;0
2937833270;TRANSFER;140000.0;504;54eda3ba51512d9721870d9378f79f26;0
465356982;TRANSFER;1500.0;1237;9030efc541153c7eb82a2280c59cda34;0
2112406217;TRANSFER;11000.0;4796;03e2a42a9d741e2ff8e9bd73b99e99ad;0
2112688594;TRANSFER;800.0;5051;61df2818aadd21fe4f21d2710c33890e;0
455912976;TRANSFER;49788.0;7515;674f115fe46fae16c53be56f47851cee;0
2094903392;TRANSFER;50000.0;292;22d0ae50c6c7c2b0d44c836ee8dbf494;0
455536283;TRANSFER;240000.0;625;6a5a9cc03197e339c14f6be820ceef11;0
2938150265;TRANSFER;8000.0;7670;65a50ae9ab335767ef8424a233aa4620;0
452966691;TRANSFER;3000.0;7882;7d385d6c11f483b7734c12b48888b2cb;0
2095448725;TRANSFER;7000.0;650;c2c2654a54b183a9907702c7684d21e8;0
2937762710;TRANSFER;2000.0;1647;5d1978bc0d66f4c74aad90d057cad561;0
455530389;TRANSFER;100000.0;2378;7290665ccd213227629ecc348b57346f;0
456156194;TRANSFER;1500.0;2892;5b965acd685497caf031b5762441468a;0
455708444;TRANSFER;30000.0;4076;2ef648ed4a8502079a351db6f335882f;0
2937607295;TRANSFER;1560.0;5724;47d98737004f6c6d04fa2c89489f6b69;0
2933375279;TRANSFER;34000.0;2588;0c1de05ea765df1559aabe6d5e076133;0
456112296;TRANSFER;41354.4;5206;895671812024dd9c8dc679d4bafbce01;0
497439421;TRANSFER;6530.0;11078;34431a284c906108484434cf8f85a6a2;0
2937764287;TRANSFER;34000.0;11264;d26c564c8de8f8eab324cb751fed348f;0
2095314234;TRANSFER;15000.0;2693;5eb09003e1a1831ed3bf03315edaae0e;0
455975954;TRANSFER;500.0;2894;36bcd115b5be589cc51736fe0e84f618;0
455975954;TRANSFER;5000.0;3461;2828761c64d5081ce6417b4058ee5868;0
454192001;TRANSFER;10000.0;5004;8dcd54aff2bed39549bfdda91802e9e0;0
452718092;TRANSFER;5000.0;7256;f7492eccd201d138a6381c4c09c562e9;0
465356982;TRANSFER;6000.0;7519;9030efc541153c7eb82a2280c59cda34;0
2934905461;TRANSFER;1000.0;7778;de4a3dca5a5740eee0728b68d28e1971;0
2938023904;TRANSFER;3000.0;2695;9da144223d8f6574c72fa67e7490a3fb;0
2112688594;TRANSFER;1000.0;4905;61df2818aadd21fe4f21d2710c33890e;0
2934295459;TRANSFER;5000.0;6938;e1a6e2449e3ceb7a51c502c0b2c8490a;0
2095145202;TRANSFER;76000.0;1399;ec5b99171a30cd21abcb39223625726f;0
2938167961;TRANSFER;500.0;3680;70013924a3d35b1a300fb4cf4b114013;0
499678068;TRANSFER;1000.0;5683;1c1ddec0f382e01cdd1a727beffa1c3c;0
2095053235;TRANSFER;500000.0;6312;7789b326bfa938a665f487a70e4f3072;0
456355739;TRANSFER;25000.0;7212;5474be9abe881a40790bdaa1d324f43b;0
456591642;TRANSFER;20000.0;764;1bc9c1b4ba5cda8d7d35c49be9b1a36f;0
455579485;TRANSFER;20000.0;5584;09e5b4b08c8b9f2b46119ea900a9db3e;0
2937827669;TRANSFER;41000.0;6155;e2764316c0e77eb866047a877c06be91;0
451004861;TRANSFER;440000.0;10201;e55faeb0fe1e52c5b13d1c71a3ce3d54;1
2935290201;TRANSFER;15700.0;2443;95e42a8c87668a7e2de56c5a469f1444;0
2112686417;TRANSFER;10000.0;3888;a8087899dcc965fcc21c605cf6ab84de;0
2112406217;TRANSFER;1500.0;4449;99ac80dff763314c3bf0da73ad578b6a;0
2685175517;TRANSFER;10000.0;9133;6cb9048bdc967ec6b2c8210500c87ec9;0
453308233;TRANSFER;3387.0;10928;1a5de80a45e3dfc6735ff42948a3d0e6;0
456575558;TRANSFER;4000.0;11348;881634846ca132371fed390271a7b096;0
465356982;TRANSFER;2000.0;1305;9030efc541153c7eb82a2280c59cda34;0
2939106317;TRANSFER;7500.0;4918;cc275ac5f2d0b8be706f9a3648a8d0df;1
2937708912;TRANSFER;30000.0;8686;e9775740c162065df7fd33e33bfb86e2;0
2937782448;TRANSFER;5000.0;10033;3f0e255baa674faeb6e70ba79cede172;0
455536283;TRANSFER;10000.0;9359;456df69c93f581a12ac8b6b4f901cc83;0
2938056465;TRANSFER;40000.0;11472;f9dd7ef41e6d4e2db9829cb77aff5d9c;0
2937708912;TRANSFER;56000.0;5354;5ac02773e24145d7d1180616c73fb23f;0
455852784;TRANSFER;5000.0;8814;66d5e89ad96d8f233443cb1c455e77ec;0
2937859498;TRANSFER;167000.0;11410;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2095314234;TRANSFER;5000.0;4843;d58b0048674f9db142facd5735b046ed;0
2096229005;TRANSFER;100000.0;7087;b3a3d4a6006293195d998957d4f01e42;0
455975954;TRANSFER;500.0;9649;2828761c64d5081ce6417b4058ee5868;0
453720887;TRANSFER;34000.0;6506;ec184d8891de29176182d57c2a82f181;0
456223991;TRANSFER;300000.0;10707;f9e2ec4409f5c37dc6466d2d4bc9caca;0
2095314234;TRANSFER;7490.0;11674;5a24c48536bb86c11962f58fb1667981;0
450811993;TRANSFER;8000.0;2835;aa0609e6e058d13d15dd109dcaef67c4;0
2938023904;TRANSFER;6000.0;4123;9da144223d8f6574c72fa67e7490a3fb;0
2933725046;TRANSFER;5000.0;7300;639bd8a0613721b132d1778ea861238c;0
2933725046;TRANSFER;47000.0;8817;639bd8a0613721b132d1778ea861238c;0
2938890568;TRANSFER;13000.0;256;8bcf802f0d91d3a42410caa482d6cebf;0
456508483;TRANSFER;500000.0;1008;1148fbed8574736642e82df25d38361c;0
2684371840;TRANSFER;3000.0;1285;49bd05dbeb272e3330af9d0fb3787021;0
456173125;TRANSFER;10000.0;356;889967fc95bdc8b8980fcd76e6672b7f;0
2937920677;TRANSFER;7500.0;1009;0b07835eef21a18be4bd3538f8944e33;0
452274831;TRANSFER;8000.0;1904;eb73122c4d7478bb4e3189b32630c20c;0
2937859498;TRANSFER;4000.0;7933;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2934812537;TRANSFER;2734.0;118;395a01d57a8a7c99e7196dbfec50d7b4;0
2112800905;TRANSFER;20000.0;153;c3c8daddee7d043dacec933a269a7a34;0
2937630576;TRANSFER;10000.0;189;142fb99b4b6a17e93c69436463fe45bb;0
2937782448;TRANSFER;170000.0;225;247639812fc5a3a6d17efaa8f7e8f30e;1
2112686417;TRANSFER;11500.0;467;a8087899dcc965fcc21c605cf6ab84de;0
456064118;TRANSFER;12000.0;1801;dadb8057d800959fbd62aa66e33e2cbb;0
455579485;TRANSFER;60000.0;2838;09e5b4b08c8b9f2b46119ea900a9db3e;0
2937649420;TRANSFER;30000.0;3302;d81e3bd095e0581d0b03618ea8ed5654;0
456167524;TRANSFER;200000.0;3873;68d6b46306e875bfe51d6b5ab278f88b;0
450912073;TRANSFER;896.0;301;855e6eecc29198b34ac731de9df18d23;0
452910230;TRANSFER;6030.63;2013;0d03921c089363718479d98df30b5aad;0
2937759666;TRANSFER;30000.0;2891;22b84292f0ebce65ad0808342615a03b;0
2937814018;TRANSFER;100000.0;4952;5c82fcc7bc7355b93abc7f2237e9405a;0
452274831;TRANSFER;15000.0;8820;eb73122c4d7478bb4e3189b32630c20c;0
2935588230;TRANSFER;2000.0;3721;f0d722fe560b8d757294b6eb9a17739b;0
455910705;TRANSFER;200000.0;3825;48b4978ab7bafdfcf99d5eb03a199557;0
2938890568;TRANSFER;4000.0;1547;8bcf802f0d91d3a42410caa482d6cebf;0
2938023904;TRANSFER;1530.0;3358;9da144223d8f6574c72fa67e7490a3fb;0
2934079753;TRANSFER;10000.0;9841;0afb567220cdc0a2aa1a11662c259256;0
2096229005;TRANSFER;20000.0;2946;b3a3d4a6006293195d998957d4f01e42;0
2937748862;TRANSFER;50000.0;4181;d6c9b80a78c89b868176ca37ad986fd6;0
2939134267;TRANSFER;100.0;4853;d4736b0edaa1ae221d2ce88217d7f62a;0
2933725046;TRANSFER;440.0;5261;639bd8a0613721b132d1778ea861238c;0
2937856609;TRANSFER;11163.0;11611;d97536a94a2ad4f25e33a1224128a766;0
2937764287;TRANSFER;60000.0;11738;aa305319d792e0dac89fdf8c30ec7994;0
2935588230;TRANSFER;60000.0;1651;f0d722fe560b8d757294b6eb9a17739b;0
501247811;TRANSFER;12000.0;9075;e033186a1b0a500fcfb636a1c8857b4a;0
2934812537;TRANSFER;5000.0;7260;655177b1ef56e0232f6af47c97445043;0
455814236;TRANSFER;7000.0;7523;d4996c42d2a915b8a0d5d5f21344dc07;0
2937833270;TRANSFER;20000.0;7729;6c72f0862be62be89e5f0fccf3eb391f;0
456156194;TRANSFER;5000.0;9978;b749999ad5dd738f976c095995ce37cb;0
2937759666;TRANSFER;5000.0;1344;22b84292f0ebce65ad0808342615a03b;0
2937764287;TRANSFER;900.0;4185;ef8fbc05a5c7b7f022d47b72654a9e1a;0
454966600;TRANSFER;10000.0;6044;bda70a6b95599e421521efe1e6ebbe21;0
456112296;TRANSFER;20257.2;6573;9c5f354416da59716ad24f0cfe84fb5d;0
452274831;TRANSFER;180000.0;6781;eb73122c4d7478bb4e3189b32630c20c;0
455975954;TRANSFER;500.0;8150;6240ac50bbfbb74ba9077b8001db8355;0
456173125;TRANSFER;25000.0;11478;889967fc95bdc8b8980fcd76e6672b7f;0
465356982;TRANSFER;5000.0;11758;9030efc541153c7eb82a2280c59cda34;0
2937764287;TRANSFER;700.0;1657;ef8fbc05a5c7b7f022d47b72654a9e1a;0
453005511;TRANSFER;200000.0;6205;5ca3737f61782e184ec221fc08d97343;1
456508483;TRANSFER;6300.0;7628;efb4e4a34e0b670266c787c785fdaad6;0
2933493153;TRANSFER;1196.13;805;d677d4e1a0f625e1ad746ea950c9dca9;0
456151884;TRANSFER;20000.0;8524;86f9023d9a028ef625bc6e0d65910951;0
455579485;TRANSFER;32000.0;10459;09e5b4b08c8b9f2b46119ea900a9db3e;0
456167524;TRANSFER;10000.0;2599;68d6b46306e875bfe51d6b5ab278f88b;0
2684371840;TRANSFER;5000.0;2803;49bd05dbeb272e3330af9d0fb3787021;0
2934079753;TRANSFER;10169.0;6260;0afb567220cdc0a2aa1a11662c259256;0
452501700;TRANSFER;1100.0;6313;672cb84be96d43307f178ec625be2345;0
456112296;TRANSFER;13936.32;6680;46f52e2ac0b98d744aa8eaa36258a6eb;0
2937607295;TRANSFER;1500.0;9083;0f3c11fea551f4e9c261ad2e3a306630;0
2112688594;TRANSFER;1000.0;9472;61df2818aadd21fe4f21d2710c33890e;0
2095053235;TRANSFER;50000.0;10156;e4448d4b7f8e992caee90a23e9634cc0;0
455579485;TRANSFER;30000.0;11048;09e5b4b08c8b9f2b46119ea900a9db3e;0
453076643;TRANSFER;20000.0;1974;111c23045d44c3bcc77aa0be7f330081;0
451099995;TRANSFER;29000.0;8003;2262949567ee2d33e8ece79a5945be40;0
2935480038;TRANSFER;17000.0;8263;95de063e416d1c4a2c8d22fd842dffff;0
2937932347;TRANSFER;6500.0;10635;7631ad1b6bcfb5751504fc62b304e574;0
2937764287;TRANSFER;5000.0;11123;ef8fbc05a5c7b7f022d47b72654a9e1a;0
453308233;TRANSFER;45000.0;3763;1a5de80a45e3dfc6735ff42948a3d0e6;0
455814236;TRANSFER;5000.0;3962;169f004ba49a0271bd2bf62105e6f0ed;0
2095314234;TRANSFER;20000.0;4219;5eb09003e1a1831ed3bf03315edaae0e;0
2094903392;TRANSFER;2000.0;1090;22d0ae50c6c7c2b0d44c836ee8dbf494;0
2933725046;TRANSFER;5000.0;1136;639bd8a0613721b132d1778ea861238c;0
453815544;TRANSFER;10000.0;5460;7396a990427aff308edb9bd125ae3fe6;0
2937764287;TRANSFER;19700.0;6081;ef8fbc05a5c7b7f022d47b72654a9e1a;0
456065880;TRANSFER;50000.0;9066;743464acdf1b92dff34e05a47db5aa36;0
456447976;TRANSFER;93000.0;10317;760ce9c1c600401566d2bbf86c6c24f1;0
454732825;TRANSFER;26000.0;11262;1ce3a94e57d90195e2ef27c2b90a0d80;0
456167524;TRANSFER;7000.0;11629;68d6b46306e875bfe51d6b5ab278f88b;0
456649126;TRANSFER;50.0;369;3e38e97ab4e66b3b903fabe42be47a0b;0
453444708;TRANSFER;3500.0;563;9af2f805f5e6d150cdb303091f1447f4;0
2684630501;TRANSFER;1000.0;9265;63f094452e84c2c02962bb4093fec101;0
2934905461;TRANSFER;6000.0;2166;de4a3dca5a5740eee0728b68d28e1971;0
453005511;TRANSFER;5000.0;3559;19a0d887b66cd74b35581929d677722a;0
2095314234;TRANSFER;5000.0;5147;5eb09003e1a1831ed3bf03315edaae0e;0
456088423;TRANSFER;5000.0;9882;f55ba22e20e63b49f043d14847afc629;0
452171932;TRANSFER;200000.0;3454;47344e7b172a9693714f42a664759568;0
451013142;TRANSFER;67700.0;8509;e6ab863dbc2e96d933966320cb140075;0
2933725046;TRANSFER;1000.0;10749;639bd8a0613721b132d1778ea861238c;0
2937920677;TRANSFER;8000.0;521;0b07835eef21a18be4bd3538f8944e33;0
2937782448;TRANSFER;5000.0;1903;3f0e255baa674faeb6e70ba79cede172;0
2937920677;TRANSFER;60000.0;3508;0b07835eef21a18be4bd3538f8944e33;0
455910705;TRANSFER;100000.0;371;48b4978ab7bafdfcf99d5eb03a199557;0
2685329878;TRANSFER;15000.0;6456;f4ee50bcc421e5313431f01f641976ba;0
2938208716;TRANSFER;100000.0;9316;a5c36e3f6a0c7612c7858b77ad70c8fc;0
2933793982;TRANSFER;21999.78;49;f44b34d01025abd7198b45cb1456145a;0
2937782448;TRANSFER;30000.0;58;3f0e255baa674faeb6e70ba79cede172;0
456173125;TRANSFER;11000.0;66;889967fc95bdc8b8980fcd76e6672b7f;0
453145885;TRANSFER;500.0;83;a0cd6d403155e9c59af72b6bdd139593;0
451004861;TRANSFER;218000.0;115;b068ac1bd3e85db9c03a5f75f2f6854d;0
455852784;TRANSFER;8000.0;143;66d5e89ad96d8f233443cb1c455e77ec;0
2938959380;TRANSFER;200000.0;476;871b812c5cb6b3bbaa9e898493890c72;0
452135710;TRANSFER;9000.0;726;190c78368de45e62fc379432d59335cf;0
453076643;TRANSFER;10000.0;3921;6626a1afa55f2cb0c08b6e7c8be910a7;0
2937646786;TRANSFER;2000.0;6407;6c4b3b5215cf43c203696135742a54e2;0
2937827669;TRANSFER;100000.0;555;e2764316c0e77eb866047a877c06be91;0
2937859498;TRANSFER;1000.0;2742;1f1ec07ffa06b3258d49beb4fb3d9f63;0
453076643;TRANSFER;10000.0;2840;e7908504b52fb50dc825b61470c882e4;0
2937759666;TRANSFER;123000.0;6987;7792f9dc687c78bb895d97eda2be08c7;0
452171932;TRANSFER;20000.0;7305;47344e7b172a9693714f42a664759568;0
2684371840;TRANSFER;134000.0;7723;49bd05dbeb272e3330af9d0fb3787021;0
456575558;TRANSFER;5000.0;9219;881634846ca132371fed390271a7b096;0
456156194;TRANSFER;10000.0;1752;b749999ad5dd738f976c095995ce37cb;0
455852784;TRANSFER;30000.0;1962;645fa6b90343b8d1ae1790a55abfde89;0
456591642;TRANSFER;10000.0;7202;252d843107a780dba259e0df1da725f3;0
2685329878;TRANSFER;1000.0;800;ef5607b761cbef0fb106d378a2a0ec24;0
2685175517;TRANSFER;100000.0;3202;6cb9048bdc967ec6b2c8210500c87ec9;0
465356982;TRANSFER;5000.0;3306;9030efc541153c7eb82a2280c59cda34;0
2933493153;TRANSFER;8000.0;3774;d677d4e1a0f625e1ad746ea950c9dca9;0
456167524;TRANSFER;15000.0;3924;68d6b46306e875bfe51d6b5ab278f88b;0
2938023904;TRANSFER;13000.0;6514;9da144223d8f6574c72fa67e7490a3fb;0
2112686417;TRANSFER;5000.0;8515;a8087899dcc965fcc21c605cf6ab84de;0
2937833270;TRANSFER;200000.0;10148;6c72f0862be62be89e5f0fccf3eb391f;0
2937859498;TRANSFER;95000.0;3047;1f1ec07ffa06b3258d49beb4fb3d9f63;0
452171932;TRANSFER;30000.0;3307;494d7db59ce1b2e620b4a3a0aca4c7cc;0
2937649420;TRANSFER;500.0;4131;d81e3bd095e0581d0b03618ea8ed5654;0
2112686417;TRANSFER;7600.0;6515;a8087899dcc965fcc21c605cf6ab84de;0
2112688594;TRANSFER;500.0;11190;61df2818aadd21fe4f21d2710c33890e;0
456355739;TRANSFER;2000.0;1755;5474be9abe881a40790bdaa1d324f43b;0
2095053235;TRANSFER;25000.0;6570;e4448d4b7f8e992caee90a23e9634cc0;0
456112296;TRANSFER;20000.0;4804;86aeeda663888a2e394f11219020711c;0
2095839711;TRANSFER;76500.0;5474;8c32f5d4c334dc8525f1d7cfd0970e22;0
465356982;TRANSFER;1000.0;7046;9030efc541153c7eb82a2280c59cda34;0
2094903392;TRANSFER;5000.0;11922;22d0ae50c6c7c2b0d44c836ee8dbf494;0
453660874;TRANSFER;1000.0;1396;c6890f2c77b4d40e9c9481f7cb2af782;0
2934295459;TRANSFER;1000.0;1914;e1a6e2449e3ceb7a51c502c0b2c8490a;0
2937918969;TRANSFER;1000.0;7312;dc13492c43cebd5bc8717f07d44f11f9;0
2933793914;TRANSFER;36776.0;9275;5be75b5a12e56b1450c4ad7fadd23baf;0
2684371840;TRANSFER;2000.0;9563;49bd05dbeb272e3330af9d0fb3787021;0
497566784;TRANSFER;3000.0;9979;4e2937106cfbc9ebe27a335e05da57ad;0
2937769334;TRANSFER;9583.1736;10411;6c1a5c12745fa0e552cf79962d2419ac;0
453815544;TRANSFER;4000.0;11565;7396a990427aff308edb9bd125ae3fe6;0
2934295459;TRANSFER;2500.0;1150;e1a6e2449e3ceb7a51c502c0b2c8490a;0
2938023904;TRANSFER;10000.0;1865;9da144223d8f6574c72fa67e7490a3fb;0
456311041;TRANSFER;414905.0;5012;964df6a2d5143dc6fa2f306a1f054210;0
2685248091;TRANSFER;1000.0;6311;3e5405501cdfe6eb9de15d1b69541e23;0
2935588230;TRANSFER;2000.0;7473;f0d722fe560b8d757294b6eb9a17739b;0
2938023904;TRANSFER;16000.0;1200;0012760d8661910c6291ba66aa0bec93;0
452966691;TRANSFER;20000.0;2851;c4ea468194fa3162a9e67d10a761d7bb;0
2937912805;TRANSFER;1000.0;1183;1f3fb4e58c186f4e422cc66d4053bf14;0
453720887;TRANSFER;2500.0;5975;bee9a10bc22c161b1c24ffee7fe89c0e;0
456088424;TRANSFER;5000.0;6346;0464cf610fd775cef7503005ac1dc8f7;0
456000634;TRANSFER;49000.0;7980;87b698d1edae13c21ce86678de3b8546;0
452518788;TRANSFER;1000.0;10746;b622a49e8c54c4eb793d33f788837496;0
452195675;TRANSFER;14000.0;1795;7aaa305240632ea084f080b4cb23770a;0
2112406217;TRANSFER;2100.0;4893;019a8c28424e490270f171e26af56402;0
456591642;TRANSFER;10000.0;7768;59fb538d5c6a9b5853b5787a29c02102;0
2685175517;TRANSFER;10000.0;8241;6cb9048bdc967ec6b2c8210500c87ec9;0
2934593904;TRANSFER;3200.0;10188;56b87bbda536ca70c3008459e6b1ba2f;0
2933725046;TRANSFER;3000.0;10491;639bd8a0613721b132d1778ea861238c;0
2938120321;TRANSFER;142600.0;11224;2a76601894959780f41e9af8812a9b5c;0
452195675;TRANSFER;31000.0;529;7aaa305240632ea084f080b4cb23770a;0
455896453;TRANSFER;10000.0;738;19a176ec0f92170143d89035ca3c9613;0
2935090322;TRANSFER;17000.0;3713;c40e60180423974dc915134c2d242912;0
455852784;TRANSFER;8000.0;7194;645fa6b90343b8d1ae1790a55abfde89;0
2938434941;TRANSFER;100000.0;8714;d1cb738385bb23c25bae8df0f4c9de58;0
455852784;TRANSFER;159500.0;8917;645fa6b90343b8d1ae1790a55abfde89;0
2095314234;TRANSFER;20000.0;2632;5eb09003e1a1831ed3bf03315edaae0e;0
2937762710;TRANSFER;3000.0;7665;fd8954cf27e774a98428cbdad20f8c09;0
2937654982;TRANSFER;40000.0;11444;4c8851ae5c8d1ffa37f74745700414eb;0
2938118136;TRANSFER;300.0;5200;83ab4acde1a0515f3079a8fc01fa1351;0
2934812537;TRANSFER;35000.0;6296;63f69fde426370a29bbc2335dd31a358;0
456064118;TRANSFER;2000.0;7352;dadb8057d800959fbd62aa66e33e2cbb;0
456649126;TRANSFER;20000.0;2064;9c2d1e23760fd72f22b21635c6db9d0c;0
2934295459;TRANSFER;4000.0;2738;8ca343cfc6fd681e4853686baa25b1dd;0
456065880;TRANSFER;10000.0;6613;743464acdf1b92dff34e05a47db5aa36;0
2937764287;TRANSFER;2800.0;6405;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2939023538;TRANSFER;825.0;8406;8197594b02852e72a955e004cee5e766;0
2937668970;TRANSFER;15000.0;8920;7fc3568e388a9b8fad9ff224b240b471;0
456167524;TRANSFER;9000.0;26;68d6b46306e875bfe51d6b5ab278f88b;0
2934295459;TRANSFER;4000.0;33;e1a6e2449e3ceb7a51c502c0b2c8490a;0
2933493153;TRANSFER;235.0;82;fa813c0d6599b3f22081ce09b0458ca7;0
2937782448;TRANSFER;20000.0;110;3f0e255baa674faeb6e70ba79cede172;0
456332362;TRANSFER;74800.0;542;14c2229a0abc8ccadf12a7bf9410b7a3;0
2933793982;TRANSFER;21952.766;935;35e40dff89e16948f85237e4e0ad5f11;0
2933793982;TRANSFER;22700.0;2012;d67bcab8cf705c9e13a2320273112742;0
453024373;TRANSFER;3000.0;6246;ef96f13581fbde7f517c33e5b0227cd1;0
456112296;TRANSFER;24764.0;312;9c5f354416da59716ad24f0cfe84fb5d;0
454464049;TRANSFER;10000.0;336;923cc720fc46b9d672e566624626bb8b;0
456173125;TRANSFER;68000.0;533;889967fc95bdc8b8980fcd76e6672b7f;0
2934295459;TRANSFER;25000.0;3094;e1a6e2449e3ceb7a51c502c0b2c8490a;0
451099995;TRANSFER;79000.0;4227;2c286314b308ece42dd816de83a2144b;0
452718092;TRANSFER;4000.0;6300;508985fc1388be98f8c7eb1a493ad008;0
451099995;TRANSFER;14500.0;6459;39096b076398768c44839448a9f2d3ca;0
456591642;TRANSFER;37780.0;9461;59fb538d5c6a9b5853b5787a29c02102;0
2937649420;TRANSFER;7000.0;5311;d81e3bd095e0581d0b03618ea8ed5654;0
2684693378;TRANSFER;50000.0;6618;0f4b6e1a4bc070cdfdef75c13e38a3e6;0
456167524;TRANSFER;35000.0;11151;68d6b46306e875bfe51d6b5ab278f88b;0
454326351;TRANSFER;50000.0;11340;4d8e3912320b9c6c82ccc68eb893afcb;0
2937859498;TRANSFER;23000.0;2536;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2937920677;TRANSFER;5000.0;6723;0b07835eef21a18be4bd3538f8944e33;0
2094903392;TRANSFER;10000.0;10920;22d0ae50c6c7c2b0d44c836ee8dbf494;0
2933725046;TRANSFER;5000.0;2617;639bd8a0613721b132d1778ea861238c;0
456649741;TRANSFER;295000.0;8749;0a8392672afd74eac67ce8c3de84850c;0
498150051;TRANSFER;10000.0;10732;60fcb1228a510afad6bd2932a25eb95b;0
454893889;TRANSFER;40000.0;11323;d5bb94d081449c30473e7551ab26cd65;0
2684034681;TRANSFER;300000.0;11618;10d7b169ab61cb3d19f4833ff6a5c72d;0
452966691;TRANSFER;10000.0;7494;c4ea468194fa3162a9e67d10a761d7bb;0
452262441;TRANSFER;100000.0;11360;5c56843c72414d4269d154a979116afe;0
2938023904;TRANSFER;330000.0;11745;0012760d8661910c6291ba66aa0bec93;0
2112056730;TRANSFER;60000.0;11662;41dbe8684f4842448a67d5ed4343eed3;0
2937932347;TRANSFER;50000.0;11926;d8b910700b6eaa001705fdc0440fab52;0
2937764287;TRANSFER;2400.0;1172;5c56b2939aec90a364fe941b91516c33;0
2684371840;TRANSFER;500.0;5603;49bd05dbeb272e3330af9d0fb3787021;0
2933083574;TRANSFER;20000.0;7180;14a5bc358edc189faad1edde3b7597e5;0
454326351;TRANSFER;50000.0;7443;abacaca0b59383863774bdeb81e77204;0
2935588230;TRANSFER;8000.0;7864;f0d722fe560b8d757294b6eb9a17739b;0
455852784;TRANSFER;10000.0;10567;645fa6b90343b8d1ae1790a55abfde89;0
2937833270;TRANSFER;5820.0;11520;7e1e6ec6d5458e42be480fe26317366d;0
2937646786;TRANSFER;35000.0;1371;9ce1b7512d40fddaee749ab6eb7327d0;0
456065880;TRANSFER;49597.0;3339;743464acdf1b92dff34e05a47db5aa36;0
455956619;TRANSFER;501570.0;7550;c43ad3ea2a28aae50c6daf9fc4213443;0
453423845;TRANSFER;91000.0;10395;8b951674204f84020ebcd8d99b6cb29c;0
455910705;TRANSFER;100000.0;12275;48b4978ab7bafdfcf99d5eb03a199557;0
2937607295;TRANSFER;5000.0;5190;57aecc7efc126cb5aa67cfa4bde43cb9;0
2937764287;TRANSFER;2500.0;11730;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2934079753;TRANSFER;25000.0;12406;0afb567220cdc0a2aa1a11662c259256;0
2937759666;TRANSFER;20000.0;12447;f089d2014b0b903fa0622ebbfd2814da;0
455296083;TRANSFER;9000.0;825;e3938781b3f7e10cb4b8371410945a3c;0
453308233;TRANSFER;28000.0;3569;1a5de80a45e3dfc6735ff42948a3d0e6;0
455975954;TRANSFER;155611.0;339;2828761c64d5081ce6417b4058ee5868;0
452416233;TRANSFER;44900.0;1751;2371cce5f48de2ec0fc9da4318f66d3d;1
452195675;TRANSFER;100000.0;4488;7aaa305240632ea084f080b4cb23770a;0
455814236;TRANSFER;3000.0;5415;d4996c42d2a915b8a0d5d5f21344dc07;0
2933375279;TRANSFER;20000.0;7201;0c1de05ea765df1559aabe6d5e076133;0
452274831;TRANSFER;10000.0;8972;eb73122c4d7478bb4e3189b32630c20c;0
2937833270;TRANSFER;35000.0;9170;6c72f0862be62be89e5f0fccf3eb391f;0
452139692;TRANSFER;29000.0;2173;2c535cf793c342d6f82325332e48e591;0
453024373;TRANSFER;20000.0;4489;ef96f13581fbde7f517c33e5b0227cd1;0
456112296;TRANSFER;10480.4;5828;18d1ab1cbadedf694c21a8a175a6f2f0;0
2095839711;TRANSFER;110000.0;6775;3cc4014ea29c9c6cf5e7a7449c78793a;0
456112296;TRANSFER;20725.600000000002;8770;d0dd6059dc1330bab6d282957bd9c2ba;0
2112686417;TRANSFER;2000.0;9366;a8087899dcc965fcc21c605cf6ab84de;0
453670216;TRANSFER;200900.0;10061;e3b38cf1b8f427a21201d1f04a80d62e;0
456156194;TRANSFER;2000.0;8041;5b965acd685497caf031b5762441468a;0
2095839711;TRANSFER;3000.0;8145;e507c27db608dd90d706aa4602e1f19b;0
472228959;TRANSFER;5000.0;8358;abd8afd2a2550aab8cd446b2a9ca2c4c;0
456167524;TRANSFER;8000.0;10278;68d6b46306e875bfe51d6b5ab278f88b;0
455975954;TRANSFER;3550.0;3436;d9382454d778900f5c949f2917baee10;0
2112800905;TRANSFER;10000.0;6751;58c024783fc1bd4d7b14e3b4dd2221c3;0
2095839711;TRANSFER;50000.0;7387;3cc4014ea29c9c6cf5e7a7449c78793a;0
2095314234;TRANSFER;5000.0;11702;5eb09003e1a1831ed3bf03315edaae0e;0
453076643;TRANSFER;20000.0;6912;111c23045d44c3bcc77aa0be7f330081;0
2937920677;TRANSFER;66000.0;7914;356f49203ff697d5dfa94908272a7a97;0
453076643;TRANSFER;200000.0;10087;c270178efc7e0b52ca658c1fd4d5447a;0
